lat,lon,risk_score,risk_level,slope,NDVI,rainfall,competency_index,elevation,FS
30.497174764008427,78.51370162130245,0.0095,Low,24.53315734863281,0.4976295981727367,1371.477293968201,0.6800000071525574,1837,2.1716047238217144
30.098968623408705,79.91058417014109,0.0741,Low,36.42216873168945,0.631500115602288,1462.699794769287,0.3799999952316284,2386,1.0879923489703858
30.6945,79.0544,0.9089,High,20.825891494750977,0.7959853150817633,1421.1643433570862,0.3799999952316284,3082,1.9227563916715484
30.2902,79.151,0.9868,High,13.813342094421388,0.4170864614817945,1165.9304416179657,0.449999988079071,728,3.2328671069607897
30.71812307622649,79.27682796773341,0.0604,Low,51.37516403198242,0.227231532762713,1140.275777578354,0.3799999952316284,4289,0.8247697616214549
30.43703372544977,79.4783088933254,0.0599,Low,37.264793395996094,0.8851628133027841,1129.7407126426697,0.5799999833106995,2520,1.3746543943885623
30.9206,78.3276,0.478,Medium,46.3676986694336,0.7640957670816624,1687.997076511383,0.449999988079071,3023,0.9249065901658468
30.9013,79.5322,0.6115,Medium,6.464860916137695,0.036791811724329,907.9132902622224,0.3799999952316284,5222,6.72912547247229
30.93044860054503,79.73473801898878,0.0671,Low,1.0811394453048706,0.1993901088604574,624.3404632806778,0.3799999952316284,4943,10.0
30.92222331815486,78.58326671086868,0.0457,Low,32.75845718383789,0.4467887469584597,1214.3805491924286,0.3799999952316284,3755,1.251392211831983
30.5004,79.3888,0.883,High,34.72612380981445,0.8207538865120865,1306.8869841098783,0.3799999952316284,2147,1.1652933370276428
30.953402879382097,78.85400080744928,0.0343,Low,38.91915512084961,0.0037183697121887,1088.6491644382477,0.4199999868869781,4574,1.1214925019865694
30.2835,79.2498,0.9536,High,25.58102226257324,0.6409441109275945,1227.5503158569336,0.449999988079071,833,1.7252585110256482
30.60053476820641,78.33181670769902,0.1363,Low,49.035640716552734,0.7452509058965631,1664.3780493736267,0.5799999833106995,1205,1.0415701135762838
30.666385413578208,78.58759494955171,0.719,High,28.86187744140625,0.7706585663069779,1665.6844353675842,0.449999988079071,2562,1.4396091114542915
30.59240778465952,79.97475377183393,0.1882,Low,19.64281845092773,0.0318787545342298,961.7716896533966,0.449999988079071,5157,2.3334521950359317
30.24685702759573,78.30796268994473,0.0272,Low,32.75530242919922,0.5898560551253395,1745.8924627304075,0.4199999868869781,1455,1.2163237082233038
30.7394,78.5306,0.8656,High,39.31065368652344,0.5578900423676321,1667.9061269760132,0.449999988079071,1828,1.0694972868700758
30.4954,78.3881,0.943,High,6.431828498840332,0.263711194418133,1566.2985014915466,0.5799999833106995,827,7.364557486834513
30.4749,79.2293,0.9683,High,39.79587936401367,0.494123747862831,1063.163846731186,0.3799999952316284,3361,1.050274939255957
30.885,78.6695,0.9451,High,45.14224243164063,0.8205882196544704,1156.8512678146362,0.3799999952316284,1846,0.9201361272993774
30.7652,78.5925,0.8992,High,27.297870635986328,0.7875324767558163,1316.9132268428802,0.3799999952316284,1830,1.4840532939378026
30.4092495737854,79.48520487534232,0.0384,Low,20.28415870666504,0.8061041450118197,1129.7407126426697,0.5799999833106995,3190,2.4827541294471147
30.701293342088384,79.81174530452064,0.1517,Low,20.21760368347168,0.3979349158751496,875.8649754524231,0.3799999952316284,3712,2.1433426978117915
30.49903617290408,79.63630418760636,0.0989,Low,41.54421615600586,0.7497206703910616,1144.4354665279388,0.3799999952316284,2606,0.9969084124490007
30.557,79.56,0.9968,High,17.02280044555664,0.4564857881136951,1144.3018865585327,0.3799999952316284,1590,2.456196980707777
30.966,78.4151,0.5945,Medium,42.27392578125,0.5267995156086404,1821.9656896591189,0.3799999952316284,2317,0.8987454952365309
30.316684356016925,79.20915726526277,0.0454,Low,28.99248313903809,0.7449282405970551,1012.2034800052644,0.449999988079071,1795,1.5657296354197814
30.94577471700846,78.61005852321703,0.0513,Low,34.2150993347168,0.2958907088255473,1111.1290633678436,0.3799999952316284,3930,1.2142575811097056
30.7221,78.6437,0.9038,High,48.26533508300781,0.4003797603765511,1271.1053049564362,0.3799999952316284,3509,0.8555506807614641
30.5631,79.5765,0.9183,High,60.486778259277344,0.3924460689457466,1144.3018865585327,0.3799999952316284,1957,0.7512535318459257
30.05017535031997,79.80322147208985,0.0546,Low,31.22428321838379,0.743641121495327,1409.3023550510406,0.5799999833106995,2502,1.5697880349934978
