lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.14748431900866,79.04606552080732,2170,38.07929611206055,13.822904586791992,-39.0,0.7909310183447077,1379.7344505786896
30.96554512286792,78.76977195177996,4629,24.933576583862305,238.5132293701172,16.0,0.088124231348842,1233.1670272350311
30.326936052347833,78.47212295632202,981,33.59490966796875,28.68247604370117,41.0,0.7537985008984084,1163.2594513893127
30.904140626977554,78.35505228691294,1773,25.429792404174805,350.8676452636719,-43.0,0.2352426213106552,1709.3479418754578
30.6335444058568,79.64987703211433,4462,30.597156524658203,196.63868713378903,9.0,0.3077242885130184,1020.774701833725
30.451679642612028,79.35214401012475,2829,42.53071975708008,130.7631378173828,-51.0,0.306124412501864,1306.8869841098783
30.917472488707812,79.8422856710448,4754,25.4572696685791,156.6494903564453,27.0,0.0848502546731055,583.1887823343277
30.579075208294697,79.65029140235309,3158,52.66887664794922,180.0,25.0,0.4104391874249307,1040.9960985183716
30.86525635790922,79.56796758716229,5425,34.67554473876953,204.1358795166016,-3.0,0.0671430958880125,910.5535614490508
30.510919538535596,79.46405072663465,2689,38.42930221557617,178.6430206298828,45.0,0.4894703566700549,1243.2289493083954
30.22335888481499,78.7038511411053,820,26.343896865844727,229.17068481445312,36.0,0.5493226824414219,1312.2643828392029
30.54633694266792,79.43018760739001,2712,50.73905944824219,75.44014739990234,89.0,0.7930764032006408,1237.566899061203
30.048042740791864,78.229313178906,331,5.095183372497559,24.801855087280277,-4.0,0.6031133157614472,1682.8723049163818
